[Header]
Data File Name	D:\助燃剂标准品检验\92#汽油\百分一92#汽-乙.qgd
Output Date	2018/4/17
Output Time	17:25:25

[MS Chromatogram]
m/z	1-1 83.00
Event Time(msec)	200
# of Points	9750
Start Time(min)	2.500
End Time(min)	34.997
Ret.Time	Absolute Intensity	Relative Intensity
6.560	37	0.03
6.563	37	0.03
6.567	38	0.03
6.570	38	0.03
6.573	39	0.03
6.577	39	0.03
6.580	40	0.03
6.583	41	0.03
6.587	41	0.03
6.590	42	0.03
6.593	43	0.03
6.597	43	0.03
6.600	44	0.03
6.603	44	0.03
6.607	45	0.03
6.610	46	0.03
6.613	46	0.03
6.617	47	0.03
6.620	47	0.03
6.623	47	0.03
6.627	48	0.03
6.630	48	0.03
6.633	48	0.03
6.637	49	0.03
6.640	49	0.03
6.643	49	0.03
6.647	49	0.03
6.650	49	0.03
6.653	49	0.03
6.657	49	0.03
6.660	49	0.03
6.663	48	0.03
6.667	48	0.03
6.670	48	0.03
6.673	48	0.03
6.677	47	0.03
6.680	47	0.03
6.683	46	0.03
6.687	46	0.03
6.690	45	0.03
6.693	45	0.03
6.697	45	0.03
6.700	44	0.03
6.703	44	0.03
6.707	43	0.03
6.710	42	0.03
6.713	42	0.03
6.717	42	0.03
6.720	41	0.03
6.723	41	0.03
6.727	40	0.03
6.730	40	0.03
6.733	39	0.03
6.737	39	0.03
6.740	39	0.03
6.743	39	0.03
6.747	38	0.03
6.750	38	0.03
6.753	38	0.03
6.757	38	0.03
6.760	38	0.03
6.763	38	0.03
6.767	38	0.03
6.770	38	0.03
6.773	38	0.03
6.777	38	0.03
6.780	38	0.03
6.783	39	0.03
6.787	39	0.03
6.790	39	0.03
6.793	40	0.03
6.797	40	0.03
6.800	41	0.03
6.803	42	0.03
6.807	42	0.03
6.810	43	0.03
6.813	44	0.03
6.817	45	0.03
6.820	46	0.03
6.823	48	0.03
6.827	49	0.03
6.830	50	0.03
6.833	52	0.04
6.837	53	0.04
6.840	55	0.04
6.843	57	0.04
6.847	59	0.04
6.850	62	0.04
6.853	64	0.04
6.857	66	0.04
6.860	68	0.05
6.863	71	0.05
6.867	74	0.05
6.870	77	0.05
6.873	80	0.05
6.877	83	0.06
6.880	87	0.06
6.883	90	0.06
6.887	94	0.06
6.890	98	0.07
6.893	102	0.07
6.897	106	0.07
6.900	110	0.07
6.903	113	0.08
6.907	117	0.08
6.910	122	0.08
6.913	126	0.09
6.917	130	0.09
6.920	133	0.09
6.923	138	0.09
6.927	142	0.10
6.930	147	0.10
6.933	151	0.10
6.937	154	0.10
6.940	156	0.11
6.943	158	0.11
6.947	161	0.11
6.950	166	0.11
6.953	169	0.11
6.957	170	0.12
6.960	172	0.12
6.963	172	0.12
6.967	173	0.12
6.970	174	0.12
6.973	175	0.12
6.977	175	0.12
6.980	174	0.12
6.983	172	0.12
6.987	171	0.12
6.990	169	0.11
6.993	168	0.11
6.997	166	0.11
7.000	164	0.11
7.003	162	0.11
7.007	159	0.11
7.010	157	0.11
7.013	154	0.10
7.017	151	0.10
7.020	148	0.10
7.023	144	0.10
7.027	139	0.09
7.030	135	0.09
7.033	131	0.09
7.037	128	0.09
7.040	124	0.08
7.043	120	0.08
7.047	116	0.08
7.050	112	0.08
7.053	108	0.07
7.057	105	0.07
7.060	101	0.07
7.063	97	0.07
7.067	94	0.06
7.070	90	0.06
7.073	87	0.06
7.077	84	0.06
7.080	81	0.06
7.083	78	0.05
7.087	76	0.05
7.090	72	0.05
7.093	70	0.05
7.097	67	0.05
7.100	65	0.04
7.103	64	0.04
7.107	62	0.04
7.110	59	0.04
7.113	58	0.04
7.117	56	0.04
7.120	54	0.04
7.123	53	0.04
7.127	51	0.03
7.130	50	0.03
7.133	49	0.03
7.137	48	0.03
7.140	47	0.03
7.143	46	0.03
7.147	45	0.03
7.150	44	0.03
7.153	43	0.03
7.157	42	0.03
7.160	42	0.03
7.163	41	0.03
7.167	40	0.03
7.170	40	0.03
7.173	39	0.03
7.177	39	0.03
7.180	38	0.03
7.183	38	0.03
7.187	38	0.03
7.190	37	0.03
7.193	37	0.03
7.197	36	0.02
7.200	36	0.02
7.203	36	0.02
7.207	35	0.02
7.210	35	0.02
7.213	35	0.02
7.217	35	0.02
7.220	34	0.02
7.223	34	0.02
7.227	34	0.02
7.230	34	0.02
7.233	34	0.02
7.237	33	0.02
7.240	33	0.02
7.243	33	0.02
7.247	33	0.02
7.250	33	0.02
7.253	32	0.02
7.257	32	0.02
7.260	32	0.02
7.263	32	0.02
7.267	32	0.02
7.270	32	0.02
7.273	32	0.02
7.277	31	0.02
7.280	31	0.02
7.283	31	0.02
7.287	31	0.02
7.290	31	0.02
7.293	31	0.02
7.297	31	0.02
7.300	31	0.02
7.303	31	0.02
7.307	30	0.02
7.310	30	0.02
7.313	30	0.02
7.317	30	0.02
7.320	30	0.02
7.323	30	0.02
7.327	30	0.02
7.330	30	0.02
7.333	30	0.02
7.337	30	0.02
7.340	29	0.02
7.343	29	0.02
7.347	29	0.02
7.350	29	0.02
7.353	29	0.02
7.357	29	0.02
7.360	29	0.02
7.363	29	0.02
7.367	29	0.02
7.370	28	0.02
7.373	28	0.02
7.377	28	0.02
7.380	28	0.02
7.383	28	0.02
7.387	28	0.02
7.390	28	0.02
7.393	28	0.02
7.397	28	0.02
7.400	28	0.02
7.403	28	0.02
7.407	27	0.02
7.410	27	0.02
7.413	27	0.02
7.417	27	0.02
7.420	27	0.02
7.423	27	0.02
7.427	27	0.02
7.430	27	0.02
7.433	27	0.02
7.437	27	0.02
7.440	27	0.02
7.443	27	0.02
7.447	27	0.02
7.450	27	0.02
7.453	27	0.02
7.457	27	0.02
7.460	27	0.02
7.463	27	0.02
7.467	27	0.02
7.470	27	0.02
7.473	27	0.02
7.477	27	0.02
7.480	27	0.02
7.483	27	0.02
7.487	27	0.02
7.490	27	0.02
7.493	27	0.02
7.497	27	0.02
7.500	28	0.02
7.503	28	0.02
7.507	28	0.02
7.510	28	0.02
7.513	29	0.02
7.517	29	0.02
7.520	30	0.02
7.523	30	0.02
7.527	31	0.02
7.530	31	0.02
7.533	32	0.02
7.537	32	0.02
7.540	33	0.02
7.543	34	0.02
7.547	35	0.02
7.550	36	0.02
7.553	37	0.03
7.557	38	0.03
7.560	39	0.03
7.563	40	0.03
7.567	42	0.03
7.570	43	0.03
7.573	45	0.03
7.577	46	0.03
7.580	47	0.03
7.583	49	0.03
7.587	51	0.03
7.590	53	0.04
7.593	55	0.04
7.597	56	0.04
7.600	58	0.04
7.603	60	0.04
7.607	62	0.04
7.610	64	0.04
7.613	66	0.04
7.617	68	0.05
7.620	69	0.05
7.623	71	0.05
7.627	73	0.05
7.630	74	0.05
7.633	76	0.05
7.637	78	0.05
7.640	79	0.05
7.643	80	0.05
7.647	82	0.06
7.650	84	0.06
7.653	85	0.06
7.657	85	0.06
7.660	86	0.06
7.663	86	0.06
7.667	87	0.06
7.670	87	0.06
7.673	87	0.06
7.677	87	0.06
7.680	87	0.06
7.683	85	0.06
7.687	84	0.06
7.690	83	0.06
7.693	82	0.06
7.697	80	0.05
7.700	79	0.05
7.703	78	0.05
7.707	77	0.05
7.710	75	0.05
7.713	74	0.05
7.717	73	0.05
7.720	71	0.05
7.723	70	0.05
7.727	68	0.05
7.730	67	0.05
7.733	65	0.04
7.737	64	0.04
7.740	62	0.04
7.743	61	0.04
7.747	60	0.04
7.750	58	0.04
7.753	57	0.04
7.757	56	0.04
7.760	55	0.04
7.763	53	0.04
7.767	52	0.04
7.770	51	0.03
7.773	50	0.03
7.777	49	0.03
7.780	48	0.03
7.783	47	0.03
7.787	46	0.03
7.790	46	0.03
7.793	45	0.03
7.797	44	0.03
7.800	44	0.03
7.803	43	0.03
7.807	42	0.03
7.810	42	0.03
7.813	41	0.03
7.817	40	0.03
7.820	40	0.03
7.823	39	0.03
7.827	39	0.03
7.830	39	0.03
7.833	38	0.03
7.837	38	0.03
7.840	37	0.03
7.843	37	0.03
7.847	36	0.02
7.850	36	0.02
7.853	36	0.02
7.857	35	0.02
7.860	35	0.02
7.863	35	0.02
7.867	34	0.02
7.870	34	0.02
7.873	34	0.02
7.877	33	0.02
7.880	33	0.02
7.883	33	0.02
7.887	33	0.02
7.890	33	0.02
7.893	32	0.02
7.897	32	0.02
7.900	32	0.02
7.903	32	0.02
7.907	32	0.02
7.910	31	0.02
7.913	31	0.02
7.917	31	0.02
7.920	31	0.02
7.923	31	0.02
7.927	31	0.02
7.930	30	0.02
7.933	30	0.02
7.937	30	0.02
7.940	30	0.02
7.943	30	0.02
7.947	30	0.02
7.950	29	0.02
7.953	29	0.02
7.957	29	0.02
7.960	29	0.02
7.963	29	0.02
7.967	29	0.02
7.970	29	0.02
7.973	28	0.02
7.977	28	0.02
7.980	28	0.02
7.983	28	0.02
7.987	28	0.02
7.990	28	0.02
7.993	28	0.02
7.997	28	0.02
8.000	28	0.02
8.003	28	0.02
8.007	28	0.02
8.010	28	0.02
8.013	28	0.02
8.017	28	0.02
8.020	28	0.02
8.023	28	0.02
8.027	28	0.02
8.030	28	0.02
8.033	28	0.02
8.037	29	0.02
8.040	29	0.02
8.043	29	0.02
8.047	29	0.02
8.050	30	0.02
8.053	30	0.02
8.057	30	0.02
8.060	31	0.02
8.063	31	0.02
8.067	32	0.02
8.070	32	0.02
8.073	33	0.02
8.077	33	0.02
8.080	34	0.02
8.083	35	0.02
8.087	36	0.02
8.090	36	0.02
8.093	37	0.03
8.097	38	0.03
8.100	40	0.03
8.103	41	0.03
8.107	42	0.03
8.110	44	0.03
8.113	45	0.03
8.117	47	0.03
8.120	48	0.03
8.123	51	0.03
8.127	53	0.04
8.130	54	0.04
8.133	56	0.04
8.137	59	0.04
8.140	62	0.04
8.143	64	0.04
8.147	67	0.05
8.150	69	0.05
8.153	72	0.05
8.157	75	0.05
8.160	78	0.05
8.163	81	0.06
8.167	84	0.06
8.170	87	0.06
8.173	90	0.06
8.177	93	0.06
8.180	96	0.07
8.183	99	0.07
8.187	103	0.07
8.190	105	0.07
8.193	108	0.07
8.197	111	0.08
8.200	115	0.08
8.203	117	0.08
8.207	119	0.08
8.210	122	0.08
8.213	123	0.08
8.217	125	0.08
8.220	126	0.09
8.223	126	0.09
8.227	127	0.09
8.230	127	0.09
8.233	127	0.09
8.237	126	0.09
8.240	125	0.08
8.243	124	0.08
8.247	123	0.08
8.250	121	0.08
8.253	119	0.08
8.257	117	0.08
8.260	115	0.08
8.263	113	0.08
8.267	111	0.08
8.270	110	0.07
8.273	108	0.07
8.277	107	0.07
8.280	105	0.07
8.283	103	0.07
8.287	101	0.07
8.290	100	0.07
8.293	99	0.07
8.297	97	0.07
8.300	97	0.07
8.303	96	0.07
8.307	95	0.06
8.310	96	0.07
8.313	96	0.07
8.317	97	0.07
8.320	98	0.07
8.323	99	0.07
8.327	100	0.07
8.330	102	0.07
8.333	104	0.07
8.337	107	0.07
8.340	110	0.07
8.343	113	0.08
8.347	116	0.08
8.350	120	0.08
8.353	125	0.08
8.357	130	0.09
8.360	136	0.09
8.363	140	0.10
8.367	144	0.10
8.370	150	0.10
8.373	158	0.11
8.377	165	0.11
8.380	171	0.12
8.383	180	0.12
8.387	189	0.13
8.390	193	0.13
8.393	197	0.13
8.397	207	0.14
8.400	215	0.15
8.403	220	0.15
8.407	226	0.15
8.410	230	0.16
8.413	236	0.16
8.417	241	0.16
8.420	246	0.17
8.423	251	0.17
8.427	255	0.17
8.430	258	0.18
8.433	265	0.18
8.437	275	0.19
8.440	280	0.19
8.443	287	0.20
8.447	290	0.20
8.450	287	0.20
8.453	288	0.20
8.457	295	0.20
8.460	297	0.20
8.463	291	0.20
8.467	282	0.19
8.470	270	0.18
8.473	258	0.18
8.477	250	0.17
8.480	243	0.17
8.483	231	0.16
8.487	220	0.15
8.490	211	0.14
8.493	202	0.14
8.497	193	0.13
8.500	187	0.13
8.503	183	0.12
8.507	179	0.12
8.510	173	0.12
8.513	167	0.11
8.517	161	0.11
8.520	157	0.11
8.523	152	0.10
8.527	148	0.10
8.530	145	0.10
8.533	141	0.10
8.537	137	0.09
8.540	135	0.09
8.543	133	0.09
8.547	131	0.09
8.550	132	0.09
8.553	131	0.09
8.557	128	0.09
8.560	127	0.09
8.563	129	0.09
8.567	131	0.09
8.570	133	0.09
8.573	135	0.09
8.577	136	0.09
8.580	137	0.09
8.583	140	0.10
8.587	144	0.10
8.590	149	0.10
8.593	156	0.11
8.597	161	0.11
8.600	163	0.11
8.603	168	0.11
8.607	177	0.12
8.610	187	0.13
8.613	200	0.14
8.617	209	0.14
8.620	212	0.14
8.623	218	0.15
8.627	237	0.16
8.630	261	0.18
8.633	271	0.18
8.637	268	0.18
8.640	267	0.18
8.643	266	0.18
8.647	266	0.18
8.650	274	0.19
8.653	281	0.19
8.657	276	0.19
8.660	275	0.19
8.663	281	0.19
8.667	302	0.21
8.670	338	0.23
8.673	390	0.27
8.677	449	0.31
8.680	542	0.37
8.683	684	0.46
8.687	810	0.55
8.690	1009	0.69
8.693	1305	0.89
8.697	1487	1.01
8.700	1591	1.08
8.703	1647	1.12
8.707	1660	1.13
8.710	1677	1.14
8.713	1646	1.12
8.717	1451	0.99
8.720	1117	0.76
8.723	856	0.58
8.727	629	0.43
8.730	457	0.31
8.733	363	0.25
8.737	311	0.21
8.740	279	0.19
8.743	255	0.17
8.747	236	0.16
8.750	222	0.15
8.753	214	0.15
8.757	210	0.14
8.760	207	0.14
8.763	205	0.14
8.767	201	0.14
8.770	196	0.13
8.773	192	0.13
8.777	190	0.13
8.780	189	0.13
8.783	189	0.13
8.787	187	0.13
8.790	184	0.13
8.793	182	0.12
8.797	183	0.12
8.800	183	0.12
8.803	184	0.13
8.807	185	0.13
8.810	185	0.13
8.813	185	0.13
8.817	184	0.13
8.820	185	0.13
8.823	187	0.13
8.827	188	0.13
8.830	189	0.13
8.833	191	0.13
8.837	193	0.13
8.840	192	0.13
8.843	191	0.13
8.847	193	0.13
8.850	195	0.13
8.853	194	0.13
8.857	193	0.13
8.860	190	0.13
8.863	188	0.13
8.867	188	0.13
8.870	185	0.13
8.873	182	0.12
8.877	179	0.12
8.880	177	0.12
8.883	175	0.12
8.887	174	0.12
8.890	171	0.12
8.893	168	0.11
8.897	165	0.11
8.900	163	0.11
8.903	162	0.11
8.907	160	0.11
8.910	158	0.11
8.913	155	0.11
8.917	154	0.10
8.920	152	0.10
8.923	150	0.10
8.927	149	0.10
8.930	149	0.10
8.933	150	0.10
8.937	149	0.10
8.940	148	0.10
8.943	148	0.10
8.947	150	0.10
8.950	153	0.10
8.953	155	0.11
8.957	159	0.11
8.960	159	0.11
8.963	157	0.11
8.967	158	0.11
8.970	164	0.11
8.973	169	0.11
8.977	175	0.12
8.980	180	0.12
8.983	181	0.12
8.987	187	0.13
8.990	200	0.14
8.993	227	0.15
8.997	254	0.17
9.000	279	0.19
9.003	341	0.23
9.007	424	0.29
9.010	520	0.35
9.013	697	0.47
9.017	977	0.66
9.020	1258	0.85
9.023	1445	0.98
9.027	1566	1.06
9.030	1601	1.09
9.033	1574	1.07
9.037	1545	1.05
9.040	1487	1.01
9.043	1380	0.94
9.047	1165	0.79
9.050	913	0.62
9.053	788	0.54
9.057	636	0.43
9.060	476	0.32
9.063	387	0.26
9.067	323	0.22
9.070	280	0.19
9.073	264	0.18
9.077	258	0.18
9.080	247	0.17
9.083	235	0.16
9.087	232	0.16
9.090	230	0.16
9.093	226	0.15
9.097	226	0.15
9.100	229	0.16
9.103	233	0.16
9.107	235	0.16
9.110	233	0.16
9.113	231	0.16
9.117	238	0.16
9.120	248	0.17
9.123	254	0.17
9.127	250	0.17
9.130	248	0.17
9.133	254	0.17
9.137	261	0.18
9.140	267	0.18
9.143	283	0.19
9.147	310	0.21
9.150	328	0.22
9.153	327	0.22
9.157	335	0.23
9.160	373	0.25
9.163	417	0.28
9.167	471	0.32
9.170	531	0.36
9.173	534	0.36
9.177	551	0.37
9.180	657	0.45
9.183	737	0.50
9.187	740	0.50
9.190	737	0.50
9.193	760	0.52
9.197	792	0.54
9.200	782	0.53
9.203	771	0.52
9.207	770	0.52
9.210	737	0.50
9.213	692	0.47
9.217	627	0.43
9.220	548	0.37
9.223	473	0.32
9.227	415	0.28
9.230	382	0.26
9.233	348	0.24
9.237	310	0.21
9.240	282	0.19
9.243	262	0.18
9.247	252	0.17
9.250	242	0.16
9.253	226	0.15
9.257	217	0.15
9.260	207	0.14
9.263	197	0.13
9.267	194	0.13
9.270	189	0.13
9.273	181	0.12
9.277	175	0.12
9.280	173	0.12
9.283	170	0.12
9.287	165	0.11
9.290	161	0.11
9.293	159	0.11
9.297	155	0.11
9.300	150	0.10
9.303	144	0.10
9.307	141	0.10
9.310	139	0.09
9.313	137	0.09
9.317	136	0.09
9.320	133	0.09
9.323	132	0.09
9.327	131	0.09
9.330	131	0.09
9.333	130	0.09
9.337	130	0.09
9.340	129	0.09
9.343	128	0.09
9.347	126	0.09
9.350	125	0.08
9.353	125	0.08
9.357	125	0.08
9.360	124	0.08
9.363	123	0.08
9.367	122	0.08
9.370	121	0.08
9.373	121	0.08
9.377	120	0.08
9.380	119	0.08
9.383	118	0.08
9.387	117	0.08
9.390	116	0.08
9.393	115	0.08
9.397	114	0.08
9.400	112	0.08
9.403	111	0.08
9.407	109	0.07
9.410	108	0.07
9.413	106	0.07
9.417	105	0.07
9.420	103	0.07
9.423	102	0.07
9.427	100	0.07
9.430	98	0.07
9.433	96	0.07
9.437	94	0.06
9.440	92	0.06
9.443	90	0.06
9.447	88	0.06
9.450	86	0.06
9.453	84	0.06
9.457	82	0.06
9.460	80	0.05
9.463	78	0.05
9.467	77	0.05
9.470	75	0.05
9.473	73	0.05
9.477	71	0.05
9.480	70	0.05
9.483	68	0.05
9.487	67	0.05
9.490	66	0.04
9.493	64	0.04
9.497	63	0.04
9.500	62	0.04
9.503	62	0.04
9.507	61	0.04
9.510	61	0.04
9.513	60	0.04
9.517	60	0.04
9.520	60	0.04
9.523	60	0.04
9.527	61	0.04
9.530	62	0.04
9.533	63	0.04
9.537	64	0.04
9.540	65	0.04
9.543	67	0.05
9.547	69	0.05
9.550	71	0.05
9.553	73	0.05
9.557	76	0.05
9.560	78	0.05
9.563	82	0.06
9.567	86	0.06
9.570	90	0.06
9.573	95	0.06
9.577	99	0.07
9.580	102	0.07
9.583	106	0.07
9.587	113	0.08
9.590	121	0.08
9.593	128	0.09
9.597	133	0.09
9.600	137	0.09
9.603	143	0.10
9.607	153	0.10
9.610	163	0.11
9.613	170	0.12
9.617	176	0.12
9.620	185	0.13
9.623	196	0.13
9.627	208	0.14
9.630	221	0.15
9.633	234	0.16
9.637	245	0.17
9.640	255	0.17
9.643	270	0.18
9.647	284	0.19
9.650	293	0.20
9.653	299	0.20
9.657	306	0.21
9.660	322	0.22
9.663	335	0.23
9.667	346	0.24
9.670	373	0.25
9.673	406	0.28
9.677	436	0.30
9.680	475	0.32
9.683	510	0.35
9.687	530	0.36
9.690	540	0.37
9.693	546	0.37
9.697	572	0.39
9.700	582	0.40
9.703	556	0.38
9.707	532	0.36
9.710	513	0.35
9.713	477	0.32
9.717	447	0.30
9.720	419	0.28
9.723	373	0.25
9.727	332	0.23
9.730	313	0.21
9.733	297	0.20
9.737	278	0.19
9.740	271	0.18
9.743	265	0.18
9.747	250	0.17
9.750	233	0.16
9.753	224	0.15
9.757	218	0.15
9.760	215	0.15
9.763	212	0.14
9.767	207	0.14
9.770	199	0.14
9.773	195	0.13
9.777	192	0.13
9.780	189	0.13
9.783	191	0.13
9.787	187	0.13
9.790	181	0.12
9.793	182	0.12
9.797	185	0.13
9.800	185	0.13
9.803	190	0.13
9.807	196	0.13
9.810	199	0.14
9.813	198	0.13
9.817	197	0.13
9.820	203	0.14
9.823	207	0.14
9.827	217	0.15
9.830	233	0.16
9.833	247	0.17
9.837	265	0.18
9.840	292	0.20
9.843	333	0.23
9.847	414	0.28
9.850	519	0.35
9.853	689	0.47
9.857	998	0.68
9.860	1279	0.87
9.863	1523	1.04
9.867	1840	1.25
9.870	2062	1.40
9.873	2165	1.47
9.877	2232	1.52
9.880	2233	1.52
9.883	2116	1.44
9.887	1936	1.32
9.890	1768	1.20
9.893	1494	1.02
9.897	1132	0.77
9.900	901	0.61
9.903	786	0.53
9.907	723	0.49
9.910	717	0.49
9.913	781	0.53
9.917	949	0.64
9.920	1209	0.82
9.923	1524	1.04
9.927	1938	1.32
9.930	2402	1.63
9.933	2975	2.02
9.937	3534	2.40
9.940	3845	2.61
9.943	4231	2.88
9.947	4528	3.08
9.950	4574	3.11
9.953	4457	3.03
9.957	4069	2.77
9.960	3249	2.21
9.963	2555	1.74
9.967	1967	1.34
9.970	1317	0.90
9.973	928	0.63
9.977	746	0.51
9.980	611	0.42
9.983	505	0.34
9.987	452	0.31
9.990	426	0.29
9.993	405	0.28
9.997	391	0.27
10.000	382	0.26
10.003	375	0.25
10.007	369	0.25
10.010	368	0.25
10.013	367	0.25
10.017	371	0.25
10.020	382	0.26
10.023	390	0.27
10.027	404	0.27
10.030	433	0.29
10.033	510	0.35
10.037	598	0.41
10.040	716	0.49
10.043	910	0.62
10.047	1118	0.76
10.050	1371	0.93
10.053	1754	1.19
10.057	2059	1.40
10.060	2122	1.44
10.063	2113	1.44
10.067	2159	1.47
10.070	2079	1.41
10.073	1774	1.21
10.077	1379	0.94
10.080	1095	0.74
10.083	895	0.61
10.087	686	0.47
10.090	526	0.36
10.093	443	0.30
10.097	418	0.28
10.100	408	0.28
10.103	389	0.26
10.107	371	0.25
10.110	346	0.24
10.113	340	0.23
10.117	344	0.23
10.120	338	0.23
10.123	340	0.23
10.127	337	0.23
10.130	323	0.22
10.133	305	0.21
10.137	293	0.20
10.140	284	0.19
10.143	277	0.19
10.147	268	0.18
10.150	255	0.17
10.153	243	0.17
10.157	235	0.16
10.160	231	0.16
10.163	230	0.16
10.167	227	0.15
10.170	224	0.15
10.173	221	0.15
10.177	213	0.14
10.180	209	0.14
10.183	211	0.14
10.187	211	0.14
10.190	207	0.14
10.193	204	0.14
10.197	202	0.14
10.200	202	0.14
10.203	203	0.14
10.207	207	0.14
10.210	209	0.14
10.213	210	0.14
10.217	214	0.15
10.220	228	0.15
10.223	265	0.18
10.227	333	0.23
10.230	444	0.30
10.233	671	0.46
10.237	1123	0.76
10.240	1791	1.22
10.243	2488	1.69
10.247	2929	1.99
10.250	3125	2.12
10.253	3303	2.24
10.257	3517	2.39
10.260	3593	2.44
10.263	3515	2.39
10.267	3359	2.28
10.270	3133	2.13
10.273	2836	1.93
10.277	2199	1.49
10.280	1150	0.78
10.283	642	0.44
10.287	429	0.29
10.290	291	0.20
10.293	226	0.15
10.297	203	0.14
10.300	183	0.12
10.303	165	0.11
10.307	154	0.10
10.310	148	0.10
10.313	145	0.10
10.317	140	0.10
10.320	134	0.09
10.323	127	0.09
10.327	124	0.08
10.330	123	0.08
10.333	118	0.08
10.337	112	0.08
10.340	108	0.07
10.343	103	0.07
10.347	100	0.07
10.350	97	0.07
10.353	94	0.06
10.357	92	0.06
10.360	89	0.06
10.363	85	0.06
10.367	82	0.06
10.370	80	0.05
10.373	78	0.05
10.377	76	0.05
10.380	73	0.05
10.383	71	0.05
10.387	69	0.05
10.390	67	0.05
10.393	66	0.04
10.397	65	0.04
10.400	63	0.04
10.403	62	0.04
10.407	60	0.04
10.410	59	0.04
10.413	58	0.04
10.417	57	0.04
10.420	56	0.04
10.423	56	0.04
10.427	55	0.04
10.430	54	0.04
10.433	53	0.04
10.437	52	0.04
10.440	52	0.04
10.443	51	0.03
10.447	51	0.03
10.450	50	0.03
10.453	50	0.03
10.457	49	0.03
10.460	49	0.03
10.463	48	0.03
10.467	48	0.03
10.470	47	0.03
10.473	47	0.03
10.477	47	0.03
10.480	46	0.03
10.483	46	0.03
10.487	46	0.03
10.490	45	0.03
10.493	45	0.03
10.497	45	0.03
10.500	45	0.03
10.503	45	0.03
10.507	44	0.03
10.510	44	0.03
10.513	44	0.03
10.517	44	0.03
10.520	44	0.03
10.523	44	0.03
10.527	44	0.03
10.530	44	0.03
10.533	45	0.03
10.537	45	0.03
10.540	45	0.03
10.543	45	0.03
10.547	46	0.03
10.550	46	0.03
10.553	46	0.03
10.557	47	0.03
10.560	47	0.03
10.563	48	0.03
10.567	48	0.03
10.570	49	0.03
10.573	49	0.03
10.577	50	0.03
10.580	50	0.03
10.583	51	0.03
10.587	52	0.04
10.590	52	0.04
10.593	53	0.04
10.597	54	0.04
10.600	54	0.04
10.603	55	0.04
10.607	56	0.04
10.610	57	0.04
10.613	57	0.04
10.617	58	0.04
10.620	59	0.04
10.623	59	0.04
10.627	60	0.04
10.630	61	0.04
10.633	61	0.04
10.637	62	0.04
10.640	62	0.04
10.643	63	0.04
10.647	63	0.04
10.650	63	0.04
10.653	64	0.04
10.657	64	0.04
10.660	64	0.04
10.663	64	0.04
10.667	65	0.04
10.670	65	0.04
10.673	65	0.04
10.677	65	0.04
10.680	65	0.04
10.683	65	0.04
10.687	65	0.04
10.690	64	0.04
10.693	64	0.04
10.697	64	0.04
10.700	64	0.04
10.703	64	0.04
10.707	63	0.04
10.710	63	0.04
10.713	63	0.04
10.717	62	0.04
10.720	62	0.04
10.723	62	0.04
10.727	61	0.04
10.730	61	0.04
10.733	61	0.04
10.737	60	0.04
10.740	60	0.04
10.743	59	0.04
10.747	59	0.04
10.750	59	0.04
10.753	58	0.04
10.757	58	0.04
10.760	57	0.04
10.763	57	0.04
10.767	57	0.04
10.770	56	0.04
10.773	56	0.04
10.777	55	0.04
10.780	55	0.04
10.783	54	0.04
10.787	54	0.04
10.790	54	0.04
10.793	53	0.04
10.797	53	0.04
10.800	52	0.04
10.803	52	0.04
10.807	52	0.04
10.810	51	0.03
10.813	51	0.03
10.817	50	0.03
10.820	50	0.03
10.823	50	0.03
10.827	49	0.03
10.830	49	0.03
10.833	49	0.03
10.837	49	0.03
10.840	48	0.03
10.843	48	0.03
10.847	48	0.03
10.850	48	0.03
10.853	47	0.03
10.857	47	0.03
10.860	47	0.03
10.863	47	0.03
10.867	47	0.03
10.870	47	0.03
10.873	47	0.03
10.877	47	0.03
10.880	47	0.03
10.883	47	0.03
10.887	47	0.03
10.890	48	0.03
10.893	48	0.03
10.897	48	0.03
10.900	48	0.03
10.903	48	0.03
10.907	49	0.03
10.910	49	0.03
10.913	49	0.03
10.917	50	0.03
10.920	50	0.03
10.923	50	0.03
10.927	51	0.03
10.930	51	0.03
10.933	52	0.04
10.937	52	0.04
10.940	53	0.04
10.943	53	0.04
10.947	54	0.04
10.950	54	0.04
10.953	55	0.04
10.957	55	0.04
10.960	56	0.04
10.963	56	0.04
10.967	57	0.04
10.970	58	0.04
10.973	59	0.04
10.977	60	0.04
10.980	61	0.04
10.983	62	0.04
10.987	62	0.04
10.990	63	0.04
10.993	64	0.04
10.997	66	0.04
11.000	67	0.05
11.003	68	0.05
11.007	69	0.05
11.010	71	0.05
11.013	73	0.05
11.017	74	0.05
11.020	77	0.05
11.023	79	0.05
11.027	80	0.05
11.030	81	0.06
11.033	83	0.06
11.037	87	0.06
11.040	91	0.06
11.043	93	0.06
11.047	95	0.06
11.050	98	0.07
11.053	101	0.07
11.057	106	0.07
11.060	111	0.08
11.063	116	0.08
11.067	124	0.08
11.070	131	0.09
11.073	143	0.10
11.077	162	0.11
11.080	196	0.13
11.083	310	0.21
11.087	905	0.62
11.090	2493	1.69
11.093	4258	2.89
11.097	6739	4.58
11.100	9938	6.75
11.103	13639	9.27
11.107	17718	12.04
11.110	22157	15.06
11.113	26568	18.06
11.117	30190	20.52
11.120	31914	21.69
11.123	32007	21.75
11.127	31931	21.70
11.130	29969	20.37
11.133	26209	17.81
11.137	21577	14.66
11.140	16671	11.33
