[Header]
Data File Name	D:\助燃剂标准品检验\92#汽油\百分一92#汽-乙.qgd
Output Date	2018/4/17
Output Time	17:05:48

[MS Chromatogram]
m/z	1-1 TIC
Event Time(msec)	200
# of Points	9750
Start Time(min)	2.500
End Time(min)	34.997
Ret.Time	Absolute Intensity	Relative Intensity
23.097	24685	0.16
23.100	24330	0.15
23.103	24107	0.15
23.107	22937	0.14
23.110	23016	0.14
23.113	22782	0.14
23.117	21594	0.14
23.120	21265	0.13
23.123	21516	0.14
23.127	21359	0.13
23.130	21267	0.13
23.133	21820	0.14
23.137	22783	0.14
23.140	21448	0.13
23.143	22256	0.14
23.147	23122	0.15
23.150	23551	0.15
23.153	24172	0.15
23.157	25110	0.16
23.160	25445	0.16
23.163	25000	0.16
23.167	24715	0.16
23.170	24657	0.15
23.173	24368	0.15
23.177	24289	0.15
23.180	24208	0.15
23.183	23314	0.15
23.187	23003	0.14
23.190	23197	0.15
23.193	22396	0.14
23.197	21558	0.14
23.200	21694	0.14
23.203	22226	0.14
23.207	22070	0.14
23.210	23107	0.15
23.213	23698	0.15
23.217	23303	0.15
23.220	23855	0.15
23.223	24424	0.15
23.227	24452	0.15
23.230	23933	0.15
23.233	22105	0.14
23.237	22737	0.14
23.240	22612	0.14
23.243	22435	0.14
23.247	21922	0.14
23.250	21342	0.13
23.253	21941	0.14
23.257	23244	0.15
23.260	22228	0.14
23.263	22153	0.14
23.267	22491	0.14
23.270	22755	0.14
23.273	23815	0.15
23.277	24466	0.15
23.280	24441	0.15
23.283	24111	0.15
23.287	24432	0.15
23.290	24188	0.15
23.293	22822	0.14
23.297	22154	0.14
23.300	22189	0.14
23.303	21924	0.14
23.307	21738	0.14
23.310	21487	0.14
23.313	20553	0.13
23.317	19954	0.13
23.320	19830	0.12
23.323	19295	0.12
23.327	19417	0.12
23.330	19468	0.12
23.333	19305	0.12
23.337	19181	0.12
23.340	19365	0.12
23.343	19280	0.12
23.347	19009	0.12
23.350	19077	0.12
23.353	19528	0.12
23.357	19803	0.12
23.360	20094	0.13
23.363	20940	0.13
23.367	21131	0.13
23.370	21301	0.13
23.373	21515	0.14
23.377	21118	0.13
23.380	21037	0.13
23.383	21218	0.13
23.387	21219	0.13
23.390	21471	0.13
23.393	21735	0.14
23.397	21795	0.14
23.400	22916	0.14
23.403	23885	0.15
23.407	23813	0.15
23.410	23393	0.15
23.413	22643	0.14
23.417	22103	0.14
23.420	21155	0.13
23.423	21018	0.13
23.427	19772	0.12
23.430	19582	0.12
23.433	18437	0.12
23.437	19140	0.12
23.440	18947	0.12
23.443	19012	0.12
23.447	19011	0.12
23.450	19350	0.12
23.453	20464	0.13
23.457	21212	0.13
23.460	21465	0.13
23.463	21261	0.13
23.467	21222	0.13
23.470	20692	0.13
23.473	20854	0.13
23.477	21347	0.13
23.480	20985	0.13
23.483	21127	0.13
23.487	20668	0.13
23.490	20909	0.13
23.493	21068	0.13
23.497	20566	0.13
23.500	20225	0.13
23.503	20993	0.13
23.507	22030	0.14
23.510	23768	0.15
23.513	24086	0.15
23.517	24079	0.15
23.520	26747	0.17
23.523	26739	0.17
23.527	27278	0.17
23.530	27544	0.17
23.533	27593	0.17
23.537	27895	0.18
23.540	27663	0.17
23.543	26634	0.17
23.547	25808	0.16
23.550	25276	0.16
23.553	24210	0.15
23.557	24100	0.15
23.560	24823	0.16
23.563	24640	0.15
23.567	23876	0.15
23.570	24192	0.15
23.573	24120	0.15
23.577	23486	0.15
23.580	23990	0.15
23.583	24350	0.15
23.587	23321	0.15
23.590	23742	0.15
23.593	24069	0.15
23.597	23776	0.15
23.600	23488	0.15
23.603	24236	0.15
23.607	25076	0.16
23.610	25513	0.16
23.613	25754	0.16
23.617	24940	0.16
23.620	23457	0.15
23.623	22820	0.14
23.627	22740	0.14
23.630	23009	0.14
23.633	22732	0.14
23.637	22011	0.14
23.640	21544	0.14
23.643	21508	0.14
23.647	21973	0.14
23.650	22445	0.14
23.653	22040	0.14
23.657	20957	0.13
23.660	20954	0.13
23.663	21877	0.14
23.667	22253	0.14
23.670	22407	0.14
23.673	21709	0.14
23.677	21334	0.13
23.680	21428	0.13
23.683	20828	0.13
23.687	19064	0.12
23.690	20375	0.13
23.693	19931	0.13
23.697	19972	0.13
23.700	20376	0.13
23.703	20584	0.13
23.707	20380	0.13
23.710	20172	0.13
23.713	18902	0.12
23.717	19360	0.12
23.720	21233	0.13
23.723	21028	0.13
23.727	20984	0.13
23.730	21150	0.13
23.733	20875	0.13
23.737	20749	0.13
23.740	20821	0.13
23.743	21005	0.13
23.747	21374	0.13
23.750	21453	0.13
23.753	21618	0.14
23.757	21947	0.14
23.760	21584	0.14
23.763	21266	0.13
23.767	21301	0.13
23.770	21536	0.14
23.773	22892	0.14
23.777	25448	0.16
23.780	25788	0.16
23.783	27239	0.17
23.787	28756	0.18
23.790	29903	0.19
23.793	30017	0.19
23.797	30090	0.19
23.800	30023	0.19
23.803	29725	0.19
23.807	29846	0.19
23.810	29960	0.19
23.813	29483	0.19
23.817	28405	0.18
23.820	28065	0.18
23.823	27912	0.18
23.827	28002	0.18
23.830	28321	0.18
23.833	28171	0.18
23.837	28044	0.18
23.840	28173	0.18
23.843	28312	0.18
23.847	27987	0.18
23.850	27881	0.18
23.853	27768	0.17
23.857	25916	0.16
23.860	25547	0.16
23.863	25543	0.16
23.867	25354	0.16
23.870	25294	0.16
23.873	25423	0.16
23.877	25460	0.16
23.880	25380	0.16
23.883	25614	0.16
23.887	25878	0.16
23.890	25756	0.16
23.893	25629	0.16
23.897	25737	0.16
23.900	25665	0.16
23.903	25924	0.16
23.907	27227	0.17
23.910	27511	0.17
23.913	27405	0.17
23.917	27766	0.17
23.920	27640	0.17
23.923	25937	0.16
23.927	25759	0.16
23.930	25626	0.16
23.933	24930	0.16
23.937	22992	0.14
23.940	22829	0.14
23.943	22608	0.14
23.947	22427	0.14
23.950	22662	0.14
23.953	22625	0.14
23.957	22468	0.14
23.960	22391	0.14
23.963	21646	0.14
23.967	21020	0.13
23.970	20822	0.13
23.973	21088	0.13
23.977	21104	0.13
23.980	22036	0.14
23.983	21872	0.14
23.987	21092	0.13
23.990	20815	0.13
23.993	21116	0.13
23.997	21002	0.13
24.000	20981	0.13
24.003	21585	0.14
24.007	22338	0.14
24.010	22760	0.14
24.013	23095	0.15
24.017	22895	0.14
24.020	22522	0.14
24.023	22698	0.14
24.027	22865	0.14
24.030	22621	0.14
24.033	22011	0.14
24.037	21776	0.14
24.040	21832	0.14
24.043	22222	0.14
24.047	22540	0.14
24.050	22521	0.14
24.053	22745	0.14
24.057	22857	0.14
24.060	21876	0.14
24.063	21876	0.14
24.067	23944	0.15
24.070	25214	0.16
24.073	25129	0.16
24.077	25090	0.16
24.080	24994	0.16
24.083	23042	0.14
24.087	23024	0.14
24.090	24925	0.16
24.093	25161	0.16
24.097	24927	0.16
24.100	23605	0.15
24.103	21210	0.13
24.107	22877	0.14
24.110	22954	0.14
24.113	22879	0.14
24.117	22384	0.14
24.120	22582	0.14
24.123	22318	0.14
24.127	22394	0.14
24.130	23328	0.15
24.133	23563	0.15
24.137	24152	0.15
24.140	24508	0.15
24.143	23490	0.15
24.147	21181	0.13
24.150	21582	0.14
24.153	21191	0.13
24.157	21112	0.13
24.160	21099	0.13
24.163	21352	0.13
24.167	21859	0.14
24.170	21655	0.14
24.173	21068	0.13
24.177	20991	0.13
24.180	21101	0.13
24.183	20884	0.13
24.187	20897	0.13
24.190	21192	0.13
24.193	21009	0.13
24.197	21361	0.13
24.200	22652	0.14
24.203	22438	0.14
24.207	22012	0.14
24.210	22493	0.14
24.213	22574	0.14
24.217	22539	0.14
24.220	22786	0.14
24.223	22986	0.14
24.227	22533	0.14
24.230	22013	0.14
24.233	20155	0.13
24.237	20258	0.13
24.240	22424	0.14
24.243	22827	0.14
24.247	22918	0.14
24.250	23206	0.15
24.253	23775	0.15
24.257	23359	0.15
24.260	21180	0.13
24.263	21371	0.13
24.267	22729	0.14
24.270	22604	0.14
24.273	22677	0.14
24.277	23249	0.15
24.280	23831	0.15
24.283	23832	0.15
24.287	23831	0.15
24.290	24320	0.15
24.293	24576	0.15
24.297	24171	0.15
24.300	23657	0.15
24.303	23209	0.15
24.307	22943	0.14
24.310	23025	0.14
24.313	22819	0.14
24.317	22589	0.14
24.320	22999	0.14
24.323	23113	0.15
24.327	22535	0.14
24.330	21646	0.14
24.333	21216	0.13
24.337	21381	0.13
24.340	21529	0.14
24.343	21144	0.13
24.347	21071	0.13
24.350	21177	0.13
24.353	21096	0.13
24.357	21218	0.13
24.360	22201	0.14
24.363	23314	0.15
24.367	24148	0.15
24.370	24228	0.15
24.373	23609	0.15
24.377	22710	0.14
24.380	22635	0.14
24.383	24035	0.15
24.387	24757	0.16
24.390	24303	0.15
24.393	24612	0.15
24.397	25262	0.16
24.400	25600	0.16
24.403	25567	0.16
24.407	25584	0.16
24.410	25315	0.16
24.413	24934	0.16
24.417	25129	0.16
24.420	25205	0.16
24.423	25089	0.16
24.427	25289	0.16
24.430	25173	0.16
24.433	24527	0.15
24.437	24510	0.15
24.440	24921	0.16
24.443	24690	0.16
24.447	24406	0.15
24.450	23966	0.15
24.453	23651	0.15
24.457	24301	0.15
24.460	25376	0.16
24.463	25190	0.16
24.467	24103	0.15
24.470	23673	0.15
24.473	23245	0.15
24.477	22527	0.14
24.480	22200	0.14
24.483	21573	0.14
24.487	20253	0.13
24.490	19872	0.12
24.493	19546	0.12
24.497	19314	0.12
24.500	19899	0.13
24.503	20712	0.13
24.507	20403	0.13
24.510	19970	0.13
24.513	20573	0.13
24.517	20605	0.13
24.520	20295	0.13
24.523	20506	0.13
24.527	20311	0.13
24.530	20318	0.13
24.533	20578	0.13
24.537	20444	0.13
24.540	20389	0.13
24.543	20621	0.13
24.547	20628	0.13
24.550	20176	0.13
24.553	20275	0.13
24.557	21892	0.14
24.560	22497	0.14
24.563	22029	0.14
24.567	21752	0.14
24.570	21980	0.14
24.573	21850	0.14
24.577	21295	0.13
24.580	21473	0.13
24.583	21873	0.14
24.587	20751	0.13
24.590	22084	0.14
24.593	22040	0.14
24.597	21884	0.14
24.600	21869	0.14
24.603	21977	0.14
24.607	22095	0.14
24.610	22136	0.14
24.613	22029	0.14
24.617	21853	0.14
24.620	21868	0.14
24.623	21979	0.14
24.627	22274	0.14
24.630	22790	0.14
24.633	22918	0.14
24.637	22369	0.14
24.640	21981	0.14
24.643	22028	0.14
24.647	22150	0.14
24.650	21917	0.14
24.653	22006	0.14
24.657	22425	0.14
24.660	22560	0.14
24.663	22532	0.14
24.667	22400	0.14
24.670	22406	0.14
24.673	22428	0.14
24.677	22411	0.14
24.680	21692	0.14
24.683	20158	0.13
24.687	20100	0.13
24.690	20071	0.13
24.693	20088	0.13
24.697	20632	0.13
24.700	21407	0.13
24.703	22005	0.14
24.707	22431	0.14
24.710	21971	0.14
24.713	23183	0.15
24.717	22897	0.14
24.720	23219	0.15
24.723	24507	0.15
24.727	25187	0.16
24.730	24205	0.15
24.733	24176	0.15
24.737	24483	0.15
24.740	24193	0.15
24.743	23927	0.15
24.747	24301	0.15
24.750	25072	0.16
24.753	25694	0.16
24.757	25656	0.16
24.760	25621	0.16
24.763	25557	0.16
24.767	25645	0.16
24.770	25686	0.16
24.773	26125	0.16
24.777	27646	0.17
24.780	28263	0.18
24.783	28540	0.18
24.787	26040	0.16
24.790	25548	0.16
24.793	25015	0.16
24.797	27838	0.17
24.800	25723	0.16
24.803	25171	0.16
24.807	24831	0.16
24.810	26417	0.17
24.813	25660	0.16
24.817	23261	0.15
24.820	23013	0.14
24.823	24202	0.15
24.827	23950	0.15
24.830	24069	0.15
24.833	23990	0.15
24.837	23869	0.15
24.840	23696	0.15
24.843	23006	0.14
24.847	22699	0.14
24.850	22736	0.14
24.853	22835	0.14
24.857	22901	0.14
24.860	22872	0.14
24.863	22938	0.14
24.867	22661	0.14
24.870	22567	0.14
24.873	22872	0.14
24.877	22899	0.14
24.880	22686	0.14
24.883	22389	0.14
24.887	21897	0.14
24.890	21660	0.14
24.893	22345	0.14
24.897	22951	0.14
24.900	22330	0.14
24.903	21746	0.14
24.907	22422	0.14
24.910	22597	0.14
24.913	22070	0.14
24.917	22448	0.14
24.920	22778	0.14
24.923	22713	0.14
24.927	22167	0.14
24.930	21969	0.14
24.933	21660	0.14
24.937	21920	0.14
24.940	22651	0.14
24.943	23020	0.14
24.947	23044	0.14
24.950	22970	0.14
24.953	22933	0.14
24.957	23224	0.15
24.960	24680	0.16
24.963	24983	0.16
24.967	22247	0.14
24.970	22952	0.14
24.973	27644	0.17
24.977	27475	0.17
24.980	27843	0.17
24.983	27950	0.18
24.987	28179	0.18
24.990	27372	0.17
24.993	26593	0.17
24.997	25657	0.16
25.000	22268	0.14
25.003	24571	0.15
25.007	23555	0.15
25.010	22836	0.14
25.013	24878	0.16
25.017	26601	0.17
25.020	26988	0.17
25.023	27428	0.17
25.027	27493	0.17
25.030	27772	0.17
25.033	27280	0.17
25.037	27375	0.17
25.040	26075	0.16
25.043	25351	0.16
25.047	24990	0.16
25.050	25051	0.16
25.053	24380	0.15
25.057	25495	0.16
25.060	25196	0.16
25.063	24328	0.15
25.067	23754	0.15
25.070	23710	0.15
25.073	23655	0.15
25.077	23248	0.15
25.080	23201	0.15
25.083	23111	0.15
25.087	23072	0.15
25.090	23287	0.15
25.093	23241	0.15
25.097	23025	0.14
25.100	22916	0.14
25.103	22616	0.14
25.107	22359	0.14
25.110	22397	0.14
25.113	22390	0.14
25.117	22412	0.14
25.120	22807	0.14
25.123	23186	0.15
25.127	23059	0.14
25.130	22648	0.14
25.133	22771	0.14
25.137	23261	0.15
25.140	23470	0.15
25.143	23273	0.15
25.147	22984	0.14
25.150	22798	0.14
25.153	22879	0.14
25.157	23009	0.14
25.160	22996	0.14
25.163	23039	0.14
25.167	23240	0.15
25.170	23331	0.15
25.173	23121	0.15
25.177	23082	0.15
25.180	23197	0.15
25.183	22999	0.14
25.187	23144	0.15
25.190	23088	0.15
25.193	22478	0.14
25.197	22319	0.14
25.200	22708	0.14
25.203	22690	0.14
25.207	22511	0.14
25.210	22583	0.14
25.213	22923	0.14
25.217	23295	0.15
25.220	23724	0.15
25.223	23714	0.15
25.227	23102	0.15
25.230	23198	0.15
25.233	23929	0.15
25.237	24049	0.15
25.240	23778	0.15
25.243	23786	0.15
25.247	23399	0.15
25.250	22546	0.14
25.253	21662	0.14
25.257	22052	0.14
25.260	22002	0.14
25.263	23013	0.14
25.267	23509	0.15
25.270	23703	0.15
25.273	24015	0.15
25.277	24719	0.16
25.280	24513	0.15
25.283	24038	0.15
25.287	23894	0.15
25.290	23768	0.15
25.293	23733	0.15
25.297	23660	0.15
25.300	23635	0.15
25.303	23729	0.15
25.307	23340	0.15
25.310	23110	0.15
25.313	23396	0.15
25.317	22573	0.14
25.320	22122	0.14
25.323	22070	0.14
25.327	21699	0.14
25.330	21967	0.14
25.333	22102	0.14
25.337	21644	0.14
25.340	21446	0.13
25.343	21239	0.13
25.347	21144	0.13
25.350	21476	0.13
25.353	21594	0.14
25.357	21304	0.13
25.360	21381	0.13
25.363	21903	0.14
25.367	21896	0.14
25.370	21468	0.13
25.373	21226	0.13
25.377	21160	0.13
25.380	21185	0.13
25.383	21404	0.13
25.387	21679	0.14
25.390	21812	0.14
25.393	21802	0.14
25.397	21603	0.14
25.400	21388	0.13
25.403	21419	0.13
25.407	21636	0.14
25.410	21507	0.14
25.413	21361	0.13
25.417	21621	0.14
25.420	21847	0.14
25.423	21718	0.14
25.427	21649	0.14
25.430	21232	0.13
25.433	21130	0.13
25.437	21735	0.14
25.440	21758	0.14
25.443	21367	0.13
25.447	21500	0.14
25.450	21906	0.14
25.453	21987	0.14
25.457	21681	0.14
25.460	21971	0.14
25.463	22443	0.14
25.467	22447	0.14
25.470	22665	0.14
25.473	22800	0.14
25.477	22424	0.14
25.480	22501	0.14
25.483	22633	0.14
25.487	22610	0.14
25.490	22627	0.14
25.493	22760	0.14
25.497	22591	0.14
25.500	22075	0.14
25.503	22280	0.14
25.507	22662	0.14
25.510	22674	0.14
25.513	22815	0.14
25.517	22915	0.14
25.520	22867	0.14
25.523	22527	0.14
25.527	21997	0.14
25.530	21385	0.13
25.533	21750	0.14
25.537	21257	0.13
25.540	20736	0.13
25.543	21207	0.13
25.547	21765	0.14
25.550	22071	0.14
25.553	21400	0.13
25.557	20358	0.13
25.560	20059	0.13
25.563	20019	0.13
25.567	20002	0.13
25.570	19989	0.13
25.573	19885	0.12
25.577	20200	0.13
25.580	21623	0.14
25.583	21661	0.14
25.587	21262	0.13
25.590	21872	0.14
25.593	22043	0.14
25.597	21031	0.13
25.600	20311	0.13
25.603	20224	0.13
25.607	20128	0.13
25.610	20134	0.13
25.613	20414	0.13
25.617	20507	0.13
25.620	20311	0.13
25.623	20197	0.13
25.627	20011	0.13
25.630	19874	0.12
25.633	20062	0.13
25.637	20255	0.13
25.640	20022	0.13
25.643	19884	0.12
25.647	19904	0.13
25.650	19739	0.12
25.653	19805	0.12
25.657	20223	0.13
25.660	20410	0.13
25.663	19745	0.12
25.667	19813	0.12
25.670	19577	0.12
25.673	19863	0.12
25.677	20096	0.13
25.680	20034	0.13
25.683	19773	0.12
25.687	20192	0.13
25.690	20727	0.13
25.693	20510	0.13
25.697	20403	0.13
25.700	20870	0.13
25.703	21164	0.13
25.707	21141	0.13
25.710	20911	0.13
25.713	20521	0.13
25.717	20392	0.13
25.720	19576	0.12
25.723	19362	0.12
25.727	19041	0.12
25.730	19476	0.12
25.733	19224	0.12
25.737	19692	0.12
25.740	19518	0.12
25.743	19390	0.12
25.747	19403	0.12
25.750	19340	0.12
25.753	19311	0.12
25.757	19151	0.12
25.760	18968	0.12
25.763	19094	0.12
25.767	19468	0.12
25.770	19969	0.13
25.773	20030	0.13
25.777	21121	0.13
25.780	21426	0.13
25.783	22923	0.14
25.787	23000	0.14
25.790	22627	0.14
25.793	22273	0.14
25.797	21974	0.14
25.800	21915	0.14
25.803	22058	0.14
25.807	21177	0.13
25.810	20340	0.13
25.813	20701	0.13
25.817	20846	0.13
25.820	20361	0.13
25.823	20271	0.13
25.827	20400	0.13
25.830	20587	0.13
25.833	20892	0.13
25.837	21061	0.13
25.840	21339	0.13
25.843	21407	0.13
25.847	20861	0.13
25.850	20754	0.13
25.853	21037	0.13
25.857	21277	0.13
25.860	20902	0.13
25.863	20338	0.13
25.867	20233	0.13
25.870	20666	0.13
25.873	20993	0.13
25.877	20691	0.13
25.880	20430	0.13
25.883	20212	0.13
25.887	19964	0.13
25.890	20138	0.13
25.893	20506	0.13
25.897	20489	0.13
25.900	20375	0.13
25.903	20430	0.13
25.907	20325	0.13
25.910	20280	0.13
25.913	20842	0.13
25.917	21938	0.14
25.920	22124	0.14
25.923	22493	0.14
25.927	22821	0.14
25.930	22294	0.14
25.933	21075	0.13
25.937	21031	0.13
25.940	21043	0.13
25.943	20209	0.13
25.947	19809	0.12
25.950	19831	0.12
25.953	19647	0.12
25.957	19624	0.12
25.960	19945	0.13
25.963	20039	0.13
25.967	19919	0.13
25.970	19958	0.13
25.973	19975	0.13
25.977	20104	0.13
25.980	20280	0.13
25.983	19872	0.12
25.987	19515	0.12
25.990	19521	0.12
25.993	19423	0.12
25.997	19109	0.12
26.000	19042	0.12
26.003	19306	0.12
26.007	19759	0.12
26.010	20209	0.13
26.013	20618	0.13
26.017	20654	0.13
26.020	20310	0.13
26.023	20408	0.13
26.027	20446	0.13
26.030	20101	0.13
26.033	20185	0.13
26.037	20591	0.13
26.040	20428	0.13
26.043	20157	0.13
26.047	20414	0.13
26.050	20588	0.13
26.053	20397	0.13
26.057	20314	0.13
26.060	20186	0.13
26.063	19792	0.12
26.067	20092	0.13
26.070	21071	0.13
26.073	22367	0.14
26.077	23108	0.15
26.080	24926	0.16
26.083	25415	0.16
26.087	25288	0.16
26.090	24971	0.16
26.093	25175	0.16
26.097	25035	0.16
26.100	24302	0.15
26.103	22358	0.14
26.107	22851	0.14
26.110	22396	0.14
26.113	22723	0.14
26.117	22374	0.14
26.120	21139	0.13
26.123	20936	0.13
26.127	21175	0.13
26.130	21029	0.13
26.133	20828	0.13
26.137	20908	0.13
26.140	20659	0.13
26.143	20870	0.13
26.147	21737	0.14
26.150	21939	0.14
26.153	21364	0.13
26.157	21529	0.14
26.160	21779	0.14
26.163	21559	0.14
26.167	21626	0.14
26.170	21872	0.14
26.173	21540	0.14
26.177	20815	0.13
26.180	20898	0.13
26.183	20751	0.13
26.187	20055	0.13
26.190	19999	0.13
26.193	20443	0.13
26.197	20611	0.13
26.200	20456	0.13
26.203	20558	0.13
26.207	20626	0.13
26.210	19954	0.13
26.213	19605	0.12
26.217	20315	0.13
26.220	20786	0.13
26.223	20712	0.13
26.227	20886	0.13
26.230	21128	0.13
26.233	21109	0.13
26.237	21087	0.13
26.240	21222	0.13
26.243	20911	0.13
26.247	19909	0.13
26.250	19747	0.12
26.253	20150	0.13
26.257	20047	0.13
26.260	19461	0.12
26.263	20536	0.13
26.267	20664	0.13
26.270	20925	0.13
26.273	21278	0.13
26.277	21199	0.13
26.280	21212	0.13
26.283	21922	0.14
26.287	22184	0.14
26.290	21915	0.14
26.293	21763	0.14
26.297	21355	0.13
26.300	20975	0.13
26.303	21107	0.13
26.307	21152	0.13
26.310	20890	0.13
26.313	20906	0.13
26.317	20909	0.13
26.320	20711	0.13
26.323	20790	0.13
26.327	21037	0.13
26.330	20696	0.13
26.333	19190	0.12
26.337	20586	0.13
26.340	20935	0.13
26.343	20933	0.13
26.347	21162	0.13
26.350	21162	0.13
26.353	19835	0.12
26.357	19476	0.12
26.360	20350	0.13
26.363	19863	0.12
26.367	19232	0.12
26.370	20350	0.13
26.373	20989	0.13
26.377	20604	0.13
26.380	20418	0.13
26.383	20562	0.13
26.387	20425	0.13
26.390	20741	0.13
26.393	20983	0.13
26.397	20629	0.13
26.400	20265	0.13
26.403	20666	0.13
26.407	20974	0.13
26.410	21294	0.13
26.413	22517	0.14
26.417	22801	0.14
26.420	22358	0.14
26.423	21197	0.13
26.427	20582	0.13
26.430	20361	0.13
26.433	20519	0.13
26.437	20700	0.13
26.440	20682	0.13
26.443	20638	0.13
26.447	20797	0.13
26.450	21045	0.13
26.453	21033	0.13
26.457	21701	0.14
26.460	22348	0.14
26.463	22425	0.14
26.467	22371	0.14
26.470	22338	0.14
26.473	21488	0.14
26.477	20929	0.13
26.480	21478	0.13
26.483	21485	0.14
26.487	20930	0.13
26.490	20849	0.13
26.493	20796	0.13
26.497	20565	0.13
26.500	20613	0.13
26.503	20705	0.13
26.507	20576	0.13
26.510	20670	0.13
26.513	21315	0.13
26.517	21899	0.14
26.520	21815	0.14
26.523	21465	0.13
26.527	20771	0.13
26.530	20612	0.13
26.533	21584	0.14
26.537	22051	0.14
26.540	21841	0.14
26.543	22279	0.14
26.547	22524	0.14
26.550	22218	0.14
26.553	22135	0.14
26.557	22203	0.14
26.560	21782	0.14
26.563	21448	0.13
26.567	21392	0.13
26.570	20953	0.13
26.573	20523	0.13
26.577	20441	0.13
26.580	20475	0.13
26.583	20478	0.13
26.587	20340	0.13
26.590	20560	0.13
26.593	20235	0.13
26.597	20322	0.13
26.600	20320	0.13
26.603	20368	0.13
26.607	20488	0.13
26.610	20398	0.13
26.613	19992	0.13
26.617	20020	0.13
26.620	20466	0.13
26.623	20680	0.13
26.627	20637	0.13
26.630	20758	0.13
26.633	20760	0.13
26.637	20491	0.13
26.640	20331	0.13
26.643	20366	0.13
26.647	20249	0.13
26.650	20282	0.13
26.653	20746	0.13
26.657	20891	0.13
26.660	20695	0.13
26.663	20677	0.13
26.667	20495	0.13
26.670	20380	0.13
26.673	20515	0.13
26.677	20710	0.13
26.680	20692	0.13
26.683	20830	0.13
26.687	21751	0.14
26.690	22999	0.14
26.693	23433	0.15
26.697	23491	0.15
26.700	23319	0.15
26.703	23202	0.15
26.707	23498	0.15
26.710	23517	0.15
26.713	22757	0.14
26.717	21728	0.14
26.720	21207	0.13
26.723	20660	0.13
26.727	20411	0.13
26.730	20479	0.13
26.733	20429	0.13
26.737	20352	0.13
26.740	20616	0.13
26.743	21391	0.13
26.747	21570	0.14
26.750	21154	0.13
26.753	21007	0.13
26.757	21128	0.13
26.760	22874	0.14
26.763	23496	0.15
26.767	22805	0.14
26.770	22649	0.14
26.773	23101	0.15
26.777	23236	0.15
26.780	23051	0.14
26.783	22483	0.14
26.787	21753	0.14
26.790	22282	0.14
26.793	23481	0.15
26.797	23925	0.15
26.800	23547	0.15
26.803	23214	0.15
26.807	23334	0.15
26.810	23397	0.15
26.813	23813	0.15
26.817	24445	0.15
26.820	24373	0.15
26.823	23719	0.15
26.827	23367	0.15
26.830	23375	0.15
26.833	23600	0.15
26.837	23810	0.15
26.840	23962	0.15
26.843	23869	0.15
26.847	23943	0.15
26.850	23940	0.15
26.853	23491	0.15
26.857	23505	0.15
26.860	23704	0.15
26.863	23734	0.15
26.867	23953	0.15
26.870	24180	0.15
26.873	24431	0.15
26.877	24602	0.15
26.880	24790	0.16
26.883	24709	0.16
26.887	24240	0.15
26.890	24364	0.15
26.893	24595	0.15
26.897	23979	0.15
26.900	23433	0.15
26.903	23259	0.15
26.907	23217	0.15
26.910	23407	0.15
26.913	22827	0.14
26.917	22344	0.14
26.920	22389	0.14
26.923	22749	0.14
26.927	22857	0.14
26.930	22575	0.14
26.933	22418	0.14
26.937	22545	0.14
26.940	21952	0.14
26.943	21437	0.13
26.947	21617	0.14
26.950	21648	0.14
26.953	21465	0.13
26.957	21454	0.13
26.960	21226	0.13
26.963	20800	0.13
26.967	20875	0.13
26.970	21761	0.14
26.973	22390	0.14
26.977	22355	0.14
26.980	22395	0.14
26.983	22296	0.14
26.987	22041	0.14
26.990	21906	0.14
26.993	21503	0.14
26.997	21150	0.13
27.000	21155	0.13
27.003	21242	0.13
27.007	21204	0.13
27.010	21192	0.13
27.013	21231	0.13
27.017	20996	0.13
27.020	20887	0.13
27.023	21079	0.13
27.027	20993	0.13
27.030	21036	0.13
27.033	21590	0.14
27.037	21766	0.14
27.040	21022	0.13
27.043	20766	0.13
27.047	21133	0.13
27.050	21190	0.13
27.053	21280	0.13
27.057	21478	0.13
27.060	20928	0.13
27.063	20569	0.13
27.067	20651	0.13
27.070	20610	0.13
27.073	20625	0.13
27.077	20925	0.13
27.080	20830	0.13
27.083	20688	0.13
27.087	20924	0.13
27.090	20891	0.13
27.093	21034	0.13
27.097	21352	0.13
27.100	21535	0.14
27.103	21466	0.13
27.107	21502	0.14
27.110	21667	0.14
27.113	21712	0.14
27.117	21899	0.14
27.120	22460	0.14
27.123	22554	0.14
27.127	22007	0.14
27.130	21409	0.13
27.133	21531	0.14
27.137	21939	0.14
27.140	22214	0.14
27.143	22369	0.14
27.147	22357	0.14
27.150	22183	0.14
27.153	22135	0.14
27.157	22149	0.14
27.160	22365	0.14
27.163	22523	0.14
27.167	22512	0.14
27.170	22354	0.14
27.173	22348	0.14
27.177	22454	0.14
27.180	21413	0.13
27.183	21152	0.13
27.187	22146	0.14
27.190	22500	0.14
27.193	22565	0.14
27.197	22670	0.14
27.200	22611	0.14
27.203	22345	0.14
27.207	22459	0.14
27.210	22525	0.14
27.213	22212	0.14
27.217	21896	0.14
27.220	22242	0.14
27.223	22436	0.14
27.227	22364	0.14
27.230	22403	0.14
27.233	21863	0.14
27.237	21427	0.13
27.240	21637	0.14
27.243	21642	0.14
27.247	21354	0.13
27.250	21505	0.14
27.253	21720	0.14
27.257	21173	0.13
27.260	21004	0.13
27.263	21386	0.13
27.267	21246	0.13
27.270	21147	0.13
27.273	21881	0.14
27.277	22194	0.14
27.280	22083	0.14
27.283	22440	0.14
27.287	22600	0.14
